w0_auroc,w0_auprc,w0_f1_opt,w0_prec_opt,w0_rec_opt,w0_best_thr,w0_shd,w0_shd_norm,w0_k_true,w0_f1_topk,w0_shd_topk,comb_auroc,comb_auprc,comb_f1_opt,comb_prec_opt,comb_rec_opt,comb_best_thr,comb_shd,comb_shd_norm,comb_k_true,comb_f1_topk,comb_shd_topk,auroc,auprc,f1_opt,prec_opt,rec_opt,best_thr,shd,shd_norm,k_true,f1_topk,shd_topk,method,seed,setting,d,T,prior_acc,benchmark
0.5439750831230221,0.3077495373311853,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31446540880453044,436,0.6201678484156552,0.3515594612563717,0.4275996112726528,0.3094233473980305,0.6918238993710669,0.028091532576024234,589,0.46746031746031746,318,0.38679245282968744,390,0.6201678484156552,0.3515594612563717,0.4275996112726528,0.3094233473980305,0.6918238993710669,0.028091532576024234,589,0.46746031746031746,318,0.38679245282968744,390,PRCD-MAP(trust),6,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5652866242038217,0.3561669153212223,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.3364779874208826,422,0.6240068634913005,0.3567289364960166,0.431906614785564,0.3126760563380277,0.6981132075471675,0.027813117932434656,584,0.4634920634920635,318,0.38993710691773775,388,0.6240068634913005,0.3567289364960166,0.431906614785564,0.3126760563380277,0.6981132075471675,0.027813117932434656,584,0.4634920634920635,318,0.38993710691773775,388,PRCD-MAP(per-group),6,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5405233078289201,0.37766804394708453,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.3364779874208826,422,0.5503545246965509,0.37788398651085475,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.32704402515673164,428,0.5503545246965509,0.37788398651085475,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.32704402515673164,428,DYNOTEARS,6,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5944097263950647,0.37504085356353994,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.45283018867874386,348,0.5697932940752313,0.39611098034684217,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.34591194968503347,416,0.5697932940752313,0.39611098034684217,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.34591194968503347,416,PCMCI+,6,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5363037295196892,0.3105337152475939,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31132075471648013,438,0.5413912590634138,0.3061263327224478,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31132075471648013,438,0.5413912590634138,0.3061263327224478,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31132075471648013,438,VARLiNGAM,6,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.57285782958779,0.36480351996289706,0.40639573617554825,0.25781910397294994,0.9591194968553428,1.3977592450042428e-06,891,0.7071428571428572,318,0.3364779874208826,422,0.6189627315093005,0.3510326712919827,0.4305555555551228,0.31449275362318796,0.6823899371069161,0.028557195585576733,574,0.45555555555555555,318,0.3805031446535868,394,0.6189627315093005,0.3510326712919827,0.4305555555551228,0.31449275362318796,0.6823899371069161,0.028557195585576733,574,0.45555555555555555,318,0.3805031446535868,394,PRCD-MAP(trust),7,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5507050434643272,0.33043721312189545,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.32075471698063107,432,0.623229045654235,0.35676165078504557,0.4330312185292717,0.31851851851851803,0.6761006289308155,0.02898132082205921,563,0.44682539682539685,318,0.38679245282968744,390,0.623229045654235,0.35676165078504557,0.4330312185292717,0.31851851851851803,0.6761006289308155,0.02898132082205921,563,0.44682539682539685,318,0.38679245282968744,390,PRCD-MAP(per-group),7,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5341371897074336,0.37135617916217223,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.33333333333283227,424,0.5492729239274126,0.3708456346934898,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31446540880453044,436,0.5492729239274126,0.3708456346934898,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31446540880453044,436,DYNOTEARS,7,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5944097263950647,0.37504085356353994,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.45283018867874386,348,0.5697932940752313,0.39611098034684217,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.34591194968503347,416,0.5697932940752313,0.39611098034684217,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.34591194968503347,416,PCMCI+,7,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
0.5363037295196892,0.3105337152475939,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31132075471648013,438,0.5413912590634138,0.3061263327224478,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31132075471648013,438,0.5413912590634138,0.3061263327224478,0.40304182509473463,0.2523809523809522,0.9999999999999968,0.0,942,0.7476190476190476,318,0.31132075471648013,438,VARLiNGAM,7,CausalTime_AQI_d36_acc0.3,36,400,0.3,CausalTime_AQI_d36
