d,T,graph,noise,K,prior_acc,prior_mode,seed,nonlinear,missing_ratio,method,tau,time,w0_auroc,w0_auprc,w0_f1_opt,w0_prec_opt,w0_rec_opt,w0_best_thr,w0_shd,w0_shd_norm,w0_k_true,w0_f1_topk,w0_shd_topk,comb_auroc,comb_auprc,comb_f1_opt,comb_prec_opt,comb_rec_opt,comb_best_thr,comb_shd,comb_shd_norm,comb_k_true,comb_f1_topk,comb_shd_topk,auroc,auprc,f1_opt,prec_opt,rec_opt,best_thr,shd,shd_norm,k_true,f1_topk,shd_topk
10,500,ER,gaussian,1,0.2,random,1,False,0.0,VARLiNGAM,,0.3691911697387695,0.7538109756097561,0.2384604978354978,0.49999999999947,0.4166666666666319,0.6249999999999218,0.0033192727011898,10,0.1111111111111111,8,0.3749999999994531,10,0.6901408450704225,0.3386710984234204,0.5405405405400117,0.5555555555555247,0.5263157894736565,0.0995781810356968,17,0.1888888888888888,19,0.5263157894731565,18,0.6901408450704225,0.3386710984234204,0.5405405405400117,0.5555555555555247,0.5263157894736565,0.0995781810356968,17,0.1888888888888888,19,0.5263157894731565,18
10,500,ER,gaussian,1,0.2,random,1,False,0.0,NGC,,7.089715957641602,0.2698170731707317,0.0651614991759294,0.1702127659572875,0.0930232558139524,0.999999999999875,0.8799503185042186,78,0.8666666666666667,8,0.0,16,0.3928836174944403,0.1726084026841277,0.3619047619044586,0.2209302325581369,0.9999999999999476,0.8799503185042186,67,0.7444444444444445,19,0.1052631578942313,34,0.3928836174944403,0.1726084026841277,0.3619047619044586,0.2209302325581369,0.9999999999999476,0.8799503185042186,67,0.7444444444444445,19,0.1052631578942313,34
10,500,ER,gaussian,1,0.2,random,1,False,0.0,PRCD-MAP(NAM),0.2571051716804504,78.41941237449646,0.5609756097560976,0.1528889243992908,0.2666666666662578,0.1818181818181735,0.4999999999999375,3.524962865677896e-06,22,0.2444444444444444,8,0.1249999999994843,14,0.587101556708673,0.4035259184991729,0.3928571428566805,0.2972972972972892,0.5789473684210222,0.0454416987135182,34,0.3777777777777777,19,0.3684210526310596,24,0.587101556708673,0.4035259184991729,0.3928571428566805,0.2972972972972892,0.5789473684210222,0.0454416987135182,34,0.3777777777777777,19,0.3684210526310596,24
10,500,ER,gaussian,1,0.2,random,2,False,0.0,PRCD-MAP(learn_tau),0.2900899350643158,42.66781663894653,0.4912790697674418,0.1201221208287347,0.2857142857137143,0.3333333333332222,0.2499999999999375,0.243537772540471,5,0.0555555555555555,4,0.2499999999994375,6,0.6334586466165414,0.273381368771767,0.3749999999994844,0.3333333333333148,0.4285714285713979,0.0692630362271064,20,0.2222222222222222,14,0.2857142857137653,20,0.6334586466165414,0.273381368771767,0.3749999999994844,0.3333333333333148,0.4285714285713979,0.0692630362271064,20,0.2222222222222222,14,0.2857142857137653,20
10,500,ER,gaussian,1,0.2,random,2,False,0.0,PRCD-MAP(fixed_tau),1.0,43.19674825668335,0.4622093023255813,0.1182279845014558,0.2857142857137143,0.3333333333332222,0.2499999999999375,0.2682883332123109,5,0.0555555555555555,4,0.2499999999994375,6,0.5958646616541353,0.2538341328981723,0.3428571428566433,0.2857142857142721,0.4285714285713979,0.0658953800872342,23,0.2555555555555555,14,0.2857142857137653,20,0.5958646616541353,0.2538341328981723,0.3428571428566433,0.2857142857142721,0.4285714285713979,0.0658953800872342,23,0.2555555555555555,14,0.2857142857137653,20
10,500,ER,gaussian,1,0.2,random,2,False,0.0,PRCD-MAP(no_l1_weight),0.2818087935447693,41.20022678375244,0.4767441860465116,0.119097286893897,0.2857142857137143,0.3333333333332222,0.2499999999999375,0.243463564158684,5,0.0555555555555555,4,0.2499999999994375,6,0.637218045112782,0.2738762877915546,0.3749999999994844,0.3333333333333148,0.4285714285713979,0.0692419310910019,20,0.2222222222222222,14,0.2857142857137653,20,0.637218045112782,0.2738762877915546,0.3749999999994844,0.3333333333333148,0.4285714285713979,0.0692419310910019,20,0.2222222222222222,14,0.2857142857137653,20
10,500,ER,gaussian,1,0.2,random,2,False,0.0,PRCD-MAP(uniform),0.5000005960464478,38.2299075126648,0.4622093023255814,0.1181305013394565,0.2857142857137143,0.3333333333332222,0.2499999999999375,0.2428818625121859,5,0.0555555555555555,4,0.2499999999994375,6,0.6456766917293233,0.2857727852793329,0.3913043478256464,0.2812499999999912,0.6428571428570969,0.0467937533280358,28,0.3111111111111111,14,0.2857142857137653,20,0.6456766917293233,0.2857727852793329,0.3913043478256464,0.2812499999999912,0.6428571428570969,0.0467937533280358,28,0.3111111111111111,14,0.2857142857137653,20
10,500,ER,gaussian,1,0.2,random,2,False,0.0,DYNOTEARS,,50.81256031990051,0.5465116279069767,0.5214231927710844,0.6666666666659999,0.9999999999995,0.499999999999875,0.4053267761690532,2,0.0222222222222222,4,0.4999999999993749,4,0.7236842105263157,0.4345368379161572,0.4390243902434313,0.333333333333321,0.6428571428570969,0.0633323087764145,23,0.2555555555555555,14,0.3571428571423316,18,0.7236842105263157,0.4345368379161572,0.4390243902434313,0.333333333333321,0.6428571428570969,0.0633323087764145,23,0.2555555555555555,14,0.3571428571423316,18
10,500,ER,gaussian,1,0.2,random,2,False,0.0,PCMCI+,,0.2287595272064209,0.8561046511627908,0.5111111111111111,0.5999999999994,0.4999999999999167,0.7499999999998125,0.0522432346343549,4,0.0444444444444444,4,0.4999999999993749,4,0.8016917293233083,0.4847415384472312,0.5217391304342609,0.6666666666665926,0.4285714285713979,0.1139852392022289,11,0.1222222222222222,14,0.4999999999994643,14,0.8016917293233083,0.4847415384472312,0.5217391304342609,0.6666666666665926,0.4285714285713979,0.1139852392022289,11,0.1222222222222222,14,0.4999999999994643,14
10,500,ER,gaussian,1,0.2,random,2,False,0.0,VARLiNGAM,,0.3687617778778076,0.7383720930232558,0.3972222222222222,0.4999999999993749,0.499999999999875,0.499999999999875,0.0024985687814996,4,0.0444444444444444,4,0.4999999999993749,4,0.6625939849624061,0.3486394557823129,0.4761904761899863,0.7142857142856123,0.3571428571428316,0.0024985687814996,11,0.1222222222222222,14,0.4285714285708979,16,0.6625939849624061,0.3486394557823129,0.4761904761899863,0.7142857142856123,0.3571428571428316,0.0024985687814996,11,0.1222222222222222,14,0.4285714285708979,16
